id,isPartOf,title,kind,type,description,ownerName,ownerId,balanceHolderName,balanceHolderId,userName,userId,dk018classId,dk018classDescription,unitName,area,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressPostDistrict,addressPostStreet,addressLocatorDesignator,addressLocatorBuilding,addressLocatorName,registrationStatus,registrationId,registrationDate,constructionReadiness,condition,utilitiesAvailable,validityDate
45892,null,"КАРТИННА ГАЛЕРЕЯ","10.1220.10.023-Будівлі адміністративні","ПРИМІЩЕННЯ В Н/Б","КАРТИННА ГАЛЕРЕЯ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"81.7",UA80000000000093317,"04071",Україна,м. Київ,null,null,null,"ПОДІЛЬСЬКИЙ","АНДРІЇВСЬКИЙ УЗВІЗ",xxx,null,null,Зареєстровано,"1958811580000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
46067,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ПРИМІЩЕННЯ В Н/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"1900.7",UA80000000000093317,"03055",Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","БЕРЕСТЕЙСЬКИЙ ПРОСПЕКТ (ПРОСПЕКТ ПЕРЕМОГИ)",xxx,null,null,Невідомо,null,null,null,"ПОТРЕБУЄ РЕМОНТУ",null,2025-04-03
46070,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ПРИМІЩЕННЯ В Н/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"1479.8",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","СІЧОВИХ СТРІЛЬЦІВ (АРТЕМА)",xxx,null,null,Зареєстровано,"2147545880000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
46123,null,"ІНШІ","10.1220.10.023-Будівлі адміністративні","ПРИМІЩЕННЯ В Н/Б","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"2562.42",UA80000000000093317,"02068",Україна,м. Київ,null,null,null,"ДАРНИЦЬКИЙ","РЕВУЦЬКОГО",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
46152,null,"ГРОМАДСЬКЕ ХАРЧУВАННЯ","10.1220.10.023-Будівлі адміністративні","ПРИБУДОВАНЕ ПРИМІЩ. ДО Ж/Б","ГРОМАДСЬКЕ ХАРЧУВАННЯ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"1031.8",UA80000000000093317,null,Україна,м. Київ,null,null,null,"СОЛОМ'ЯНСЬКИЙ","КРИВОНОСА МАКСИМА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
46005,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ПРИМІЩЕННЯ В Н/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"1334.4",UA80000000000093317,"04209",Україна,м. Київ,null,null,null,"ОБОЛОНСЬКИЙ","ГЕРОЇВ ДНІПРА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
46029,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"500.7",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ГОНЧАРА ОЛЕСЯ",xxx,null,null,Зареєстровано,"2021474980000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
46064,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"449.6",UA80000000000093317,"01030",Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","РЕЙТАРСЬКА",xxx,null,null,Зареєстровано,"1266919280000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
46089,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ПРИМІЩЕННЯ В Н/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"918.7",UA80000000000093317,"253225",Україна,м. Київ,null,null,null,"ДЕСНЯНСЬКИЙ","ЧЕРВОНОЇ КАЛИНИ (ВОЛОДИМИРА МАЯКОВСЬКОГО)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
7335,null,"ДИТЯЧИЙ САДОК 239","10.1-БУДІВЛІ","ОКРЕМО СТОЯЧИЙ","ДИТЯЧИЙ САДОК",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1","БУДІВЛІ",кв. м.,"856.4",UA80000000000093317,"252087",Україна,м. Київ,null,null,null,"СОЛОМ'ЯНСЬКИЙ","ЛОНДОНСЬКА (ПІТЕРСЬКА)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
45897,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ПРИМІЩЕННЯ В Н/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"3108.2",UA80000000000093317,null,Україна,м. Київ,null,null,null,"СВЯТОШИНСЬКИЙ","ЮРИ ГНАТА",xxx,null,null,Зареєстровано,"2096363480000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-05-05
45899,null,"багатофункціональні","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","АДМІНІСТРАТИВНО-ПОБУТОВЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"999.6",UA80000000000093317,"02091",Україна,м. Київ,null,null,null,"ДАРНИЦЬКИЙ","ТРОСТЯНЕЦЬКА",xxx,null,null,Зареєстровано,"2413565380000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
45913,null,"СКЛАДСЬКЕ ПРИМІЩЕННЯ","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","СКЛАДСЬКЕ ПРИМІЩЕННЯ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"28.9",UA80000000000093317,"03134",Україна,м. Київ,null,null,null,"СВЯТОШИНСЬКИЙ","ГРИГОРОВИЧА-БАРСЬКОГО",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
46085,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"1392.9",UA80000000000093317,"253222",Україна,м. Київ,null,null,null,"ДЕСНЯНСЬКИЙ","РОНАЛЬДА РЕЙГАНА (ДРАЙЗЕРА ТЕОДОРА)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
46111,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ПРИМІЩЕННЯ В Н/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"1567.4",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ГОЛОСІЇВСЬКИЙ","АНТОНОВИЧА (ГОРЬКОГО)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
46129,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"232.1",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","СОФІЇВСЬКА",xxx,null,null,Невідомо,null,null,null,"РЕКОНСТРУКЦІЯ",null,2025-04-03
46140,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"324.2",UA80000000000093317,"04071",Україна,м. Київ,null,null,null,"ПОДІЛЬСЬКИЙ","БОРИСОГЛІБСЬКА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
46049,null,"АДМІНІСТРАТИВНЕ","10.1-БУДІВЛІ","ПРИМІЩЕННЯ В Н/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1","БУДІВЛІ",кв. м.,"1756.7",UA80000000000093317,null,Україна,м. Київ,null,null,null,"СВЯТОШИНСЬКИЙ","ВАХТАНГА КІКАБІДЗЕ (БУЛГАКОВА)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-06-05
46055,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ПРИМІЩЕННЯ В Н/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"2761.6",UA80000000000093317,"02091",Україна,м. Київ,null,null,null,"ДАРНИЦЬКИЙ","ХАРКІВСЬКЕ ШОСЕ",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
46056,null,"АПТЕКА","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","АПТЕКА",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"1308.6",UA80000000000093317,null,Україна,м. Київ,null,null,null,"СВЯТОШИНСЬКИЙ","ГЕРОЇВ КОСМОСУ",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
46061,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ПРИМІЩЕННЯ В Н/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"2941.2",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ХМЕЛЬНИЦЬКОГО БОГДАНА",xxx,null,null,Зареєстровано,"2030202380000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
45946,null,"ІНШІ","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"26.0",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДНІПРОВСЬКИЙ","ТИЧИНИ ПАВЛА ПРОСП.",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
45999,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ПРИМІЩЕННЯ В Н/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"2367.7",UA80000000000093317,"04211",Україна,м. Київ,null,null,null,"ОБОЛОНСЬКИЙ","ПРИОЗЕРНА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
46036,null,"ТОРГОВИЙ ЦЕНТР","10.1220.10.023-Будівлі адміністративні","ПРИМІЩЕННЯ В Н/Б","ТОРГОВИЙ ЦЕНТР",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"3913.6",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПОДІЛЬСЬКИЙ","ПОРИКА ВАСИЛЯ ПРОСП.",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
46038,null,"АДМІНІСТРАТИВНЕ","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"854.7",UA80000000000093317,"04050",Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","СТУДЕНТСЬКА",xxx,null,null,Зареєстровано,"2745338880000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-05-05
14663,null,"ГАРАЖ","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","ГАРАЖ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"145.9",UA80000000000093317,"02096",Україна,м. Київ,null,null,null,"ДАРНИЦЬКИЙ","ЯЛТИНСЬКА",xxx,null,null,Зареєстровано,"1263277980000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
45904,null,"офіс та обладнання для надання телекомунікаційних послуг","10.1220.10.023-Будівлі адміністративні","ПРИМІЩЕННЯ В Н/Б","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВЖИТЛОСПЕЦЕКСПЛУАТАЦІЯ""","03366500",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,"196.3",UA80000000000093317,"02218",Україна,м. Київ,null,null,null,"ДНІПРОВСЬКИЙ","РАЙДУЖНА",xxx,null,null,Зареєстровано,"2127071380000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-03
